"","IdPuestoV","PuestoNombre","CantMesas","TotVotos","Depto","Mpio","DeCodigo","MpCodigo"
"866",929,"I.D.E.COL.CIUD.ESTUD.(ANT 186)",312,1077,"ATLANTICO","BARRANQUILLA","08","08001"
"867",930,"I.D.E.STA.MARIA(MEGACOLEGIO)",1505,5725,"ATLANTICO","BARRANQUILLA","08","08001"
"868",931,"I.DIST.SIMON BOLIVAR PRIMARIA",1154,3812,"ATLANTICO","BARRANQUILLA","08","08001"
"869",932,"I.E.D DES HUMANO MARIA CANO",2295,7075,"ATLANTICO","BARRANQUILLA","08","08001"
"870",933,"I.E.D JOSE MARTI",2087,7388,"ATLANTICO","BARRANQUILLA","08","08001"
"871",934,"I.E.D. JAVIER SANCHEZ",1576,5569,"ATLANTICO","BARRANQUILLA","08","08001"
"872",935,"I.E.D. NUESTRA SEÑORA DEL ROSA",1457,4194,"ATLANTICO","BARRANQUILLA","08","08001"
"873",936,"I.E.D. ZAPATA OLIVELLA",1757,6325,"ATLANTICO","BARRANQUILLA","08","08001"
"874",937,"I.E.D.BARRIO SIMON BOLIVAR.BTO",1610,5337,"ATLANTICO","BARRANQUILLA","08","08001"
"875",938,"I.E.D.CALIXTO ALVAREZ",1609,6233,"ATLANTICO","BARRANQUILLA","08","08001"
"876",939,"I.E.D.CIUDADELA 20 DE JULIO",3633,11596,"ATLANTICO","BARRANQUILLA","08","08001"
"877",940,"I.E.D.EL PUEBLO",1943,6924,"ATLANTICO","BARRANQUILLA","08","08001"
"878",941,"I.E.D.INOCENCIO CHINCA",984,3122,"ATLANTICO","BARRANQUILLA","08","08001"
"879",942,"I.E.D.JOSE MARIA VELAZ SEDE 2",1883,7376,"ATLANTICO","BARRANQUILLA","08","08001"
"880",943,"I.E.D.LA UNION SEDE 2",111,302,"ATLANTICO","BARRANQUILLA","08","08001"
"881",944,"I.E.D.LA VICTORIA",318,1018,"ATLANTICO","BARRANQUILLA","08","08001"
"882",945,"I.E.D.LAS AMERICAS",1034,4620,"ATLANTICO","BARRANQUILLA","08","08001"
"883",946,"I.E.D.LAS NIEVES",1600,6278,"ATLANTICO","BARRANQUILLA","08","08001"
"884",947,"I.E.D.LOS LAURELES",321,1172,"ATLANTICO","BARRANQUILLA","08","08001"
"885",948,"I.E.D.LUZ DEL CARIBE",861,2544,"ATLANTICO","BARRANQUILLA","08","08001"
"886",949,"I.E.D.MARCO FIDEL SUAREZ",1980,6685,"ATLANTICO","BARRANQUILLA","08","08001"
"887",950,"I.E.D.NTRA.SRA. DE LAS NIEVES",982,3596,"ATLANTICO","BARRANQUILLA","08","08001"
"888",951,"I.E.D.PESTALOZZI",1138,3267,"ATLANTICO","BARRANQUILLA","08","08001"
"889",952,"I.E.D.REUVEN FEUERSTEIN",169,607,"ATLANTICO","BARRANQUILLA","08","08001"
"890",953,"I.E.D.SAN SALVADOR (INEDISSA)",680,2298,"ATLANTICO","BARRANQUILLA","08","08001"
"891",954,"I.E.D.SONIA AHUMADA",1481,6086,"ATLANTICO","BARRANQUILLA","08","08001"
"892",955,"I.E.D.VILLANUEVA",456,2243,"ATLANTICO","BARRANQUILLA","08","08001"
"893",956,"I.E.MUNDO BOLIVARIANO",1622,6911,"ATLANTICO","BARRANQUILLA","08","08001"
"894",957,"IDETH SEDE I PRIMARIA",2523,6250,"ATLANTICO","BARRANQUILLA","08","08001"
"895",958,"IDETH SEDE PRINCIPAL SEDE II",873,2293,"ATLANTICO","BARRANQUILLA","08","08001"
"896",959,"IE DISTRITAL EL PARAISO",1349,4633,"ATLANTICO","BARRANQUILLA","08","08001"
"897",960,"IED LA CONCEPCION",36,94,"ATLANTICO","BARRANQUILLA","08","08001"
"898",961,"IED SAN MIGUEL ARCANGEL",1559,5959,"ATLANTICO","BARRANQUILLA","08","08001"
"899",962,"INDEPORTES",70,237,"ATLANTICO","BARRANQUILLA","08","08001"
"900",963,"INS.DIS.DESAR.INT.NVA GRANADA",1684,4733,"ATLANTICO","BARRANQUILLA","08","08001"
"901",964,"INS.TEC.DIST.CRUZADA SOCIAL",1852,6417,"ATLANTICO","BARRANQUILLA","08","08001"
"902",965,"INST EDUC DIST SIMON BOLIVAR",1309,4513,"ATLANTICO","BARRANQUILLA","08","08001"
"903",966,"INST. TEC. NACIONAL DE COMERCI",1463,4982,"ATLANTICO","BARRANQUILLA","08","08001"
"904",967,"INST. TEC.DE COMERCIO DE BARRANQUILLA",439,1049,"ATLANTICO","BARRANQUILLA","08","08001"
"905",968,"INST.ELENA DE CHAUVIN",1536,5346,"ATLANTICO","BARRANQUILLA","08","08001"
"906",969,"INST.LA SALLE",1511,3930,"ATLANTICO","BARRANQUILLA","08","08001"
"907",970,"INST.LAS MERCEDES COL.SAN PABL",1514,5781,"ATLANTICO","BARRANQUILLA","08","08001"
"908",971,"INT.DTAL.CASTILLO LA ALBORAYA",2643,8510,"ATLANTICO","BARRANQUILLA","08","08001"
"909",972,"INT.EDUCATIVO DTAL.LOS PINOS",971,2650,"ATLANTICO","BARRANQUILLA","08","08001"
"910",973,"IT DE COMERCIO DE BQUILLA SD 2",33,61,"ATLANTICO","BARRANQUILLA","08","08001"
"911",974,"IU ITSA SEDE BQUILLA",1666,4461,"ATLANTICO","BARRANQUILLA","08","08001"
"912",975,"JUAN ACOSTA SOLERA",2291,7906,"ATLANTICO","BARRANQUILLA","08","08001"
"913",976,"JUAN MINA",673,3647,"ATLANTICO","BARRANQUILLA","08","08001"
"914",977,"LA PLAYA",1999,7535,"ATLANTICO","BARRANQUILLA","08","08001"
"915",978,"MEGACOLEGIO CIUDADELA 20 JULIO",2927,9252,"ATLANTICO","BARRANQUILLA","08","08001"
"916",979,"MEGACOLEGIO LAS CAYENAS",2675,8739,"ATLANTICO","BARRANQUILLA","08","08001"
"917",980,"NUEVO COL. TEC. DEL SANTUARIO",2638,9053,"ATLANTICO","BARRANQUILLA","08","08001"
"918",981,"NUEVO COLEGIO DEL PRADO",2305,7041,"ATLANTICO","BARRANQUILLA","08","08001"
"919",982,"REMINGTHON",294,1257,"ATLANTICO","BARRANQUILLA","08","08001"
"920",983,"SEM.CONCILIAR SAN LUIS BELTRAN",1756,5423,"ATLANTICO","BARRANQUILLA","08","08001"
"921",984,"UN CATOLICA DE OCCIDENTE",1578,4864,"ATLANTICO","BARRANQUILLA","08","08001"
"922",985,"EL AGUILA",48,255,"CALDAS","BELALCAZAR","17","17088"
"923",986,"EL CRUCERO",32,165,"CALDAS","BELALCAZAR","17","17088"
"924",987,"EL MADROÑO",49,258,"CALDAS","BELALCAZAR","17","17088"
"925",988,"LA CASCADA",21,137,"CALDAS","BELALCAZAR","17","17088"
"926",989,"PUESTO CABECERA MUNICIPAL",825,3782,"CALDAS","BELALCAZAR","17","17088"
"927",990,"QUIEBRA DE LA HABANA",57,301,"CALDAS","BELALCAZAR","17","17088"
"928",991,"SAN ISIDRO",48,234,"CALDAS","BELALCAZAR","17","17088"
"929",992,"LA ESPERANZA",53,324,"NARIÑO","BELEN","52","52083"
"930",993,"PUESTO CABECERA MUNICIPAL",1149,3314,"BOYACA","BELEN","15","15087"
"931",994,"PUESTO CABECERA MUNICIPAL",439,2560,"NARIÑO","BELEN","52","52083"
"932",995,"SAN JOSE DE LA MONTAÑA",33,98,"BOYACA","BELEN","15","15087"
"933",996,"SANTA ROSA",45,396,"NARIÑO","BELEN","52","52083"
"934",997,"PUESTO CABECERA MUNICIPAL",1111,3415,"CAQUETA","BELEN DE LOS ANDAQUIES","18","18094"
"935",998,"ANDICA",50,166,"RISARALDA","BELEN DE UMBRIA","66","66088"
"936",999,"BALDELOMAR",39,141,"RISARALDA","BELEN DE UMBRIA","66","66088"
"937",1000,"COLUMBIA O LA FLORIDA",98,390,"RISARALDA","BELEN DE UMBRIA","66","66088"
"938",1001,"MATA DE GUADUA",72,232,"RISARALDA","BELEN DE UMBRIA","66","66088"
"939",1002,"PROVIDENCIA",28,159,"RISARALDA","BELEN DE UMBRIA","66","66088"
"940",1003,"PUENTE UMBRIA",70,253,"RISARALDA","BELEN DE UMBRIA","66","66088"
"941",1004,"PUESTO CABECERA MUNICIPAL",2248,7895,"RISARALDA","BELEN DE UMBRIA","66","66088"
"942",1005,"TAPARCAL",135,515,"RISARALDA","BELEN DE UMBRIA","66","66088"
"943",1014,"BETSABE ESPINAL",791,2552,"ANTIOQUIA","BELLO","05","05088"
"944",1015,"CARCEL NACIONAL DE BELLAVISTA",101,256,"ANTIOQUIA","BELLO","05","05088"
"945",1016,"CEDENORTE INSTITUTO TECNOLOGICO",2189,6560,"ANTIOQUIA","BELLO","05","05088"
"946",1017,"CENTRO EDUCAT RAQUEL JARAMILLO",1020,2896,"ANTIOQUIA","BELLO","05","05088"
"947",1018,"COL JESUS DE LA BUENA ESPERANZ",2303,6625,"ANTIOQUIA","BELLO","05","05088"
"948",1019,"COL NUESTRA SEÑORA DE CHIQUINQ",1194,3670,"ANTIOQUIA","BELLO","05","05088"
"949",1020,"COL SAN BUENAVENTURA",1183,3786,"ANTIOQUIA","BELLO","05","05088"
"950",1021,"COL. PARROQ. SAN FCO DE ASIS",2860,8140,"ANTIOQUIA","BELLO","05","05088"
"951",1022,"COLEGIO LA SALLE",2234,6996,"ANTIOQUIA","BELLO","05","05088"
"952",1023,"I.E ALB. DIAZ MUÑOZ SECC.PRAD",280,805,"ANTIOQUIA","BELLO","05","05088"
"953",1024,"I.E FE Y ALEGRIA NUEVA GENERAC",1339,4330,"ANTIOQUIA","BELLO","05","05088"
"954",1025,"I.E FEDERICO SIERRA ARANGO",1609,4606,"ANTIOQUIA","BELLO","05","05088"
"955",1026,"I.E FONTIDUEÑO JAIME ARANGO R",1067,3232,"ANTIOQUIA","BELLO","05","05088"
"956",1027,"I.E. ALBERTO DIAZ MUÑOZ",1401,4099,"ANTIOQUIA","BELLO","05","05088"
"957",1028,"I.E. ATANASIO GIRARDOT",2001,5144,"ANTIOQUIA","BELLO","05","05088"
"958",1029,"I.E. CARLOS PERES SEDE ROSALIA",46,143,"ANTIOQUIA","BELLO","05","05088"
"959",1030,"I.E. CIAL ANTONIO ROLDAN",1182,3813,"ANTIOQUIA","BELLO","05","05088"
"960",1031,"I.E. CONCEJO DE BELLO",1433,4325,"ANTIOQUIA","BELLO","05","05088"
"961",1032,"I.E. FERNANDO VELEZ",2103,6925,"ANTIOQUIA","BELLO","05","05088"
"962",1033,"I.E. GILBERTO ECHEVERRI MEJIA",1008,3266,"ANTIOQUIA","BELLO","05","05088"
"963",1034,"I.E. HERNAN VILLA BAENA",1878,6101,"ANTIOQUIA","BELLO","05","05088"
"964",1035,"I.E. LA GABRIELA",864,2786,"ANTIOQUIA","BELLO","05","05088"
"965",1036,"I.E. LA MILAGROSA",1206,3890,"ANTIOQUIA","BELLO","05","05088"
"966",1037,"I.E. LA PRIMAVERA",970,3084,"ANTIOQUIA","BELLO","05","05088"
"967",1038,"I.E. LAS VEGAS",734,2210,"ANTIOQUIA","BELLO","05","05088"
"968",1039,"I.E. NAVARRA",715,2249,"ANTIOQUIA","BELLO","05","05088"
"969",1040,"I.E. NAZARETH",1019,2940,"ANTIOQUIA","BELLO","05","05088"
"970",1041,"I.E. SANTA CATALINA",1260,4040,"ANTIOQUIA","BELLO","05","05088"
"971",1042,"I.E. TOMAS CADAVID RESTREPO",1462,4734,"ANTIOQUIA","BELLO","05","05088"
"972",1043,"IE BARRIO PARIS",417,1074,"ANTIOQUIA","BELLO","05","05088"
"973",1044,"IE JORGE ELIECER GAITAN",2981,8477,"ANTIOQUIA","BELLO","05","05088"
"974",1045,"IE JOSEFA CAMPOS",858,2539,"ANTIOQUIA","BELLO","05","05088"
"975",1046,"IE SAGRADO CORAZON",821,2003,"ANTIOQUIA","BELLO","05","05088"
"976",1047,"IE VILLA DEL SOL SEC 1",1055,3186,"ANTIOQUIA","BELLO","05","05088"
"977",1048,"IE VILLA DEL SOL SEC 2",56,190,"ANTIOQUIA","BELLO","05","05088"
"978",1049,"IE ZAMORA CENTENARIO",50,144,"ANTIOQUIA","BELLO","05","05088"
"979",1050,"INST. UNIVERSITARIA MARCO FIDEL SUAREZ",1209,3116,"ANTIOQUIA","BELLO","05","05088"
"980",1051,"INST.EDUCATIVA ANDRES BELLO",2133,6602,"ANTIOQUIA","BELLO","05","05088"
"981",1052,"SAN FELIX",345,1187,"ANTIOQUIA","BELLO","05","05088"
"982",1053,"LABORES",55,167,"ANTIOQUIA","BELMIRA","05","05086"
"983",1054,"LAS PLAYAS",113,636,"ANTIOQUIA","BELMIRA","05","05086"
"984",1055,"PUESTO CABECERA MUNICIPAL",295,1250,"ANTIOQUIA","BELMIRA","05","05086"
"985",1056,"QUEBRADITAS",15,41,"ANTIOQUIA","BELMIRA","05","05086"
"986",1057,"PAQUIL0",103,412,"CUNDINAMARCA","BELTRAN","25","25086"
"987",1058,"PUERTO DE GRAMALOTAL",35,159,"CUNDINAMARCA","BELTRAN","25","25086"
"988",1059,"PUESTO CABECERA MUNICIPAL",129,389,"CUNDINAMARCA","BELTRAN","25","25086"
"989",1060,"PUESTO CABECERA MUNICIPAL",169,747,"BOYACA","BERBEO","15","15090"
"990",1061,"LA LIBIA",41,204,"ANTIOQUIA","BETANIA","05","05091"
"991",1062,"PUESTO CABECERA MUNICIPAL",721,3132,"ANTIOQUIA","BETANIA","05","05091"
"992",1063,"OTENGA",126,420,"BOYACA","BETEITIVA","15","15092"
"993",1064,"PUESTO CABECERA MUNICIPAL",173,569,"BOYACA","BETEITIVA","15","15092"
"994",1065,"ALTAMIRA",213,963,"ANTIOQUIA","BETULIA","05","05093"
"995",1066,"CANGREJO",16,44,"ANTIOQUIA","BETULIA","05","05093"
"996",1067,"EL RAMO",37,163,"SANTANDER","BETULIA","68","68092"
"997",1068,"LA AGUAMIELUDA",28,116,"SANTANDER","BETULIA","68","68092"
"998",1069,"LUCIANO RESTREPO",100,446,"ANTIOQUIA","BETULIA","05","05093"
"999",1070,"PUESTO CABECERA MUNICIPAL",873,2785,"ANTIOQUIA","BETULIA","05","05093"
"1000",1071,"PUESTO CABECERA MUNICIPAL",212,813,"SANTANDER","BETULIA","68","68092"
"1001",1072,"SOL DE ORIENTE",20,82,"SANTANDER","BETULIA","68","68092"
"1002",1073,"TIENDA NUEVA",205,941,"SANTANDER","BETULIA","68","68092"
"1003",1074,"YERBAL",44,164,"ANTIOQUIA","BETULIA","05","05093"
"1004",1075,"LA PLAZUELA",16,44,"CUNDINAMARCA","BITUIMA","25","25095"
"1005",1076,"PUESTO CABECERA MUNICIPAL",348,1107,"CUNDINAMARCA","BITUIMA","25","25095"
"1006",1077,"EL ESPIGON",36,119,"BOYACA","BOAVITA","15","15097"
"1007",1078,"PUESTO CABECERA MUNICIPAL",595,1834,"BOYACA","BOAVITA","15","15097"
"1008",1079,"SAN FRANCISCO",62,187,"BOYACA","BOAVITA","15","15097"
"1009",1080,"ESPEJUELOS (NEBRASKA)",11,28,"NORTE DE SAN","BOCHALEMA","54","54099"
"1010",1081,"LA DONJUANA",216,1312,"NORTE DE SAN","BOCHALEMA","54","54099"
"1011",1082,"MONTERREDONDO",21,89,"NORTE DE SAN","BOCHALEMA","54","54099"
"1012",1083,"PORTACHUELO",19,91,"NORTE DE SAN","BOCHALEMA","54","54099"
"1013",1084,"PUESTO CABECERA MUNICIPAL",479,2387,"NORTE DE SAN","BOCHALEMA","54","54099"
"1014",1085,"12 DE OCTUBRE",772,1994,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1015",1086,"20 DE JULIO SEDE B",638,1605,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1016",1087,"ABRAHAM LINCOLN",1105,2593,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1017",1088,"ACEVEDO TEJADA",382,1229,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1018",1089,"AFIDRO LAS PALMAS",2822,7009,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1019",1090,"AGUSTINIANO SALITRE",3671,11582,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1020",1091,"ALCALA",1805,4782,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1021",1092,"ALCALDIA MAYOR",3436,7499,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1022",1093,"ALCALDIA PUENTE ARANDA",2652,7288,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1023",1094,"ALCALDIA QUIROGA",2611,6934,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1024",1095,"ALDEA LA PALMA",259,618,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1025",1096,"ALEJANDRO OBREGON GUSTAVO REST",1670,4618,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1026",1097,"ALEXANDER FLEMING SAN JORGE",1771,4347,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1027",1098,"ALFONSO LOPEZ",471,1090,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1028",1099,"ALMACEN ÉXITO LA COLINA",1685,6089,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1029",1100,"ALMAZAN ENGATIVA",551,1643,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1030",1101,"ALMENAR",1312,3485,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1031",1102,"ALMIRANTE PADILLA",3182,8077,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1032",1103,"ALOHA",642,2065,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1033",1104,"ALQUERIA",2054,5783,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1034",1105,"ALQUERIA DE LA FRAGUA",2200,5906,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1035",1106,"ALTA BLANCA",306,942,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1036",1107,"ALTAMIRA",2474,6305,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1037",1108,"ALTOS DE JALISCO",221,750,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1038",1109,"ALTOS DE SAN ISIDRO",445,1126,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1039",1110,"ANTIGUO COUNTRY PLAZOLETA CARU",2465,8539,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1040",1111,"ANTONIO RICAURTE",126,418,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1041",1112,"ARBOLEDA SUR",1203,3182,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1042",1113,"ARBORIZADORA ALTA",1989,5280,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1043",1114,"ARBORIZADORA BAJA",2944,7368,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1044",1115,"ARCHIVO DISTRITAL",1488,3447,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1045",1116,"ATAHUALPA",170,500,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1046",1117,"ATALAYAS",1802,5002,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1047",1118,"AURES II",4099,11638,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1048",1119,"AUTOPISTA SUR",906,2708,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1049",1120,"AVENIDA BOYACA SUR",1807,4939,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1050",1121,"BABILONIA",365,1279,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1051",1122,"BACHUE",2916,8240,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1052",1123,"BACHUE II - BOCHICA I",1934,5700,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1053",1124,"BANDERAS",1636,4689,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1054",1125,"BARRANCAS",2425,6960,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1055",1126,"BATAVIA",1154,3459,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1056",1127,"BAZAAR ALSACIA",1778,6082,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1057",1128,"BELALCAZAR",1004,3155,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1058",1129,"BELEN",1995,5762,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1059",1130,"BELLA FLOR",91,237,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1060",1131,"BELLAVISTA SAN CRISTOBAL",1681,4353,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1061",1132,"BELLO HORIZONTE",2190,5842,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1062",1133,"BENJAMIN HERRERA",682,1854,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1063",1134,"BETANIA",77,221,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1064",1135,"BIBLIOTECA DISTRITAL ANTONIO N",839,1758,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1065",1136,"BIBLIOTECA JULIO MARIO SANTO D",1854,6615,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1066",1137,"BIBLIOTECA VIRGILIO BARCO",233,725,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1067",1138,"BOCHICA",3293,9992,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1068",1139,"BOITA",1816,5172,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1069",1140,"BOLIVIA",902,3061,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1070",1141,"BONANZA",2381,7006,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1071",1142,"BONAVISTA",798,2348,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1072",1143,"BOSA",5238,12516,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1073",1144,"BOSA BRASILIA",2865,7766,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1074",1145,"BOSA PAULO VI",1853,4706,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1075",1146,"BOSA SAN JOSE",1249,3092,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1076",1147,"BOSANOVA",372,1077,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1077",1148,"BOSQUE POPULAR",1533,4538,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1078",1149,"BOSQUES DE SUBA",1527,4233,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1079",1150,"BOYACA",2981,7726,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1080",1151,"BRASILIA",469,1149,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1081",1152,"BRAVO PAEZ",998,2734,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1082",1153,"BRISAS DEL VOLADOR",241,586,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1083",1154,"BRITALIA",2996,7578,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1084",1155,"BUENAVISTA",1566,4023,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1085",1156,"CABAÑAS",195,487,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1086",1157,"CAFAM CALLE 51",1682,4466,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1087",1158,"CAMILO TORRES",1182,3019,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1088",1159,"CAMPO BELLO",966,2729,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1089",1160,"CAMPO VERDE - POTRERITOS",231,590,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1090",1161,"CANADA GUIRA",465,1304,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1091",1162,"CANAIMA",778,2319,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1092",1163,"CANDELARIA LA NUEVA",4730,12059,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1093",1164,"CANDELARIA LA NUEVA DOS",1045,2834,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1094",1165,"CARACOLI",445,1100,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1095",1166,"CARBONELL",465,1141,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1096",1167,"CARCEL DISTRITAL",44,83,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1097",1168,"CARCEL DISTRITAL JUDICIAL MODE",75,158,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1098",1169,"CARIMAGUA",2162,5950,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1099",1170,"CARLOS ALBAN",3328,8838,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1100",1171,"CARLOS PIZARRO LEON GOMEZ",1670,4802,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1101",1172,"CARRERA CENTRO COMERCIAL",241,662,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1102",1173,"CARULLA 140",1335,4823,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1103",1174,"CARULLA RINCON DE LA COLINA",1875,6978,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1104",1175,"CARVAJAL II",1294,3489,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1105",1176,"CASA GRANDE",781,2416,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1106",1177,"CASABLANCA 32",3700,9518,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1107",1178,"CASABLANCA SUBA",1019,2805,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1108",1179,"CASAVIANCA",881,2422,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1109",1180,"CASONA DEL LIBERTADOR",2902,8393,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1110",1181,"CASTILLA",4504,13633,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1111",1182,"CATALINA",2356,6276,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1112",1183,"CEDID SAN PABLO",213,588,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1113",1184,"CEDRITOS II SECTOR",3914,13276,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1114",1185,"CEDRO GOLF",2162,7498,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1115",1186,"CENTENARIO",1417,3453,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1116",1187,"CENTRAL QUIROGA",824,2241,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1117",1188,"CENTRO A",1343,3711,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1118",1189,"CENTRO COMERCIAL BULEVAR NIZA",4489,15279,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1119",1190,"CENTRO COMERCIAL CIUDAD TINTAL",823,2700,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1120",1191,"CENTRO COMERCIAL DE LA 93",545,1883,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1121",1192,"CENTRO COMERCIAL MAZUREN",3687,13027,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1122",1193,"CENTRO COMERCIAL PASEO SAN RAF",1386,4923,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1123",1194,"CENTRO DESARROLLO COMUNITARIO",512,1437,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
"1124",1195,"CENTRO NARIÑO",1449,4111,"BOGOTA D.C.","BOGOTA. D.C.","11","11001"
