"","IdPuestoV","PuestoNombre","CantMesas","TotVotos","Depto","Mpio","DeCodigo","MpCodigo"
"1",145,"BERLIN CONSULADO",65,190,"CONSULADOS","ALEMANIA",NA,NA
"2",146,"FRANKFURT CONSULADO",69,177,"CONSULADOS","ALEMANIA",NA,NA
"3",147,"HAMBURGO",33,106,"CONSULADOS","ALEMANIA",NA,NA
"4",148,"JUEVES BERLIN CONSULADO",16,33,"CONSULADOS","ALEMANIA",NA,NA
"5",149,"JUEVES FRANKFURT CONSULADO",22,47,"CONSULADOS","ALEMANIA",NA,NA
"6",150,"LUNES BERLIN CONSULADO",11,21,"CONSULADOS","ALEMANIA",NA,NA
"7",151,"LUNES FRANKFURT CONSULADO",12,31,"CONSULADOS","ALEMANIA",NA,NA
"8",152,"MARTES BERLIN CONSULADO",14,26,"CONSULADOS","ALEMANIA",NA,NA
"9",153,"MARTES FRANKFURT CONSULADO",11,32,"CONSULADOS","ALEMANIA",NA,NA
"10",154,"MIERCOLES BERLIN CONSULADO",16,36,"CONSULADOS","ALEMANIA",NA,NA
"11",155,"MIERCOLES FRANKFURT CONSULADO",16,29,"CONSULADOS","ALEMANIA",NA,NA
"12",156,"MUNICH",7,10,"CONSULADOS","ALEMANIA",NA,NA
"13",157,"SABADO BERLIN CONSULADO",32,117,"CONSULADOS","ALEMANIA",NA,NA
"14",158,"SABADO FRANKFURT CONSULADO",32,115,"CONSULADOS","ALEMANIA",NA,NA
"15",159,"VIERNES BERLIN CONSULADO",19,50,"CONSULADOS","ALEMANIA",NA,NA
"16",160,"VIERNES FRANKFURT CONSULADO",26,61,"CONSULADOS","ALEMANIA",NA,NA
"17",493,"LUNES ARGEL CONSULADO",2,5,"CONSULADOS","ARGELIA",NA,NA
"18",505,"BUENOS AIRES CONSULADO",563,1438,"CONSULADOS","ARGENTINA",NA,NA
"19",506,"JUEVES BUENOS AIRES CONSULADO",61,160,"CONSULADOS","ARGENTINA",NA,NA
"20",507,"LUNES BUENOS AIRES CONSULADO",26,44,"CONSULADOS","ARGENTINA",NA,NA
"21",508,"MARTES BUENOS AIRES CONSULADO",34,99,"CONSULADOS","ARGENTINA",NA,NA
"22",509,"MENDOZA",6,8,"CONSULADOS","ARGENTINA",NA,NA
"23",510,"MIERCOLES BUENOS AIRES CONSULADO",42,146,"CONSULADOS","ARGENTINA",NA,NA
"24",511,"SABADO BUENOS AIRES CONSULADO",77,364,"CONSULADOS","ARGENTINA",NA,NA
"25",512,"VIERNES BUENOS AIRES CONSULADO",72,233,"CONSULADOS","ARGENTINA",NA,NA
"26",587,"JUEVES ORANJESTAD CONSULADO",22,44,"CONSULADOS","ARUBA",NA,NA
"27",588,"LUNES ORANJESTAD CONSULADO",12,23,"CONSULADOS","ARUBA",NA,NA
"28",589,"MARTES ORANJESTAD CONSULADO",18,40,"CONSULADOS","ARUBA",NA,NA
"29",590,"MIERCOLES ORANJESTAD CONSULADO",17,44,"CONSULADOS","ARUBA",NA,NA
"30",591,"ORANJESTAD CONSULADO",228,553,"CONSULADOS","ARUBA",NA,NA
"31",592,"SABADO ORANJESTAD CONSULADO",34,77,"CONSULADOS","ARUBA",NA,NA
"32",593,"VIERNES ORANJESTAD CONSULADO",28,60,"CONSULADOS","ARUBA",NA,NA
"33",594,"BAKU CONSULADO",2,2,"CONSULADOS","ARZERBAIYAN",NA,NA
"34",595,"JUEVES BAKU CONSULADO",2,3,"CONSULADOS","ARZERBAIYAN",NA,NA
"35",596,"LUNES BAKU CONSULADO",2,4,"CONSULADOS","ARZERBAIYAN",NA,NA
"36",597,"MARTES BAKU CONSULADO",3,3,"CONSULADOS","ARZERBAIYAN",NA,NA
"37",598,"MIERCOLES BAKU CONSULADO",2,2,"CONSULADOS","ARZERBAIYAN",NA,NA
"38",599,"VIERNES BAKU CONSULADO",1,1,"CONSULADOS","ARZERBAIYAN",NA,NA
"39",629,"BRISBANE",107,409,"CONSULADOS","AUSTRALIA",NA,NA
"40",630,"CANBERRA CONSULADO",6,15,"CONSULADOS","AUSTRALIA",NA,NA
"41",631,"JUEVES CANBERRA CONSULADO",10,12,"CONSULADOS","AUSTRALIA",NA,NA
"42",632,"JUEVES SYDNEY CONSULADO",22,59,"CONSULADOS","AUSTRALIA",NA,NA
"43",633,"LUNES CANBERRA CONSULADO",4,8,"CONSULADOS","AUSTRALIA",NA,NA
"44",634,"LUNES SYDNEY CONSULADO",12,24,"CONSULADOS","AUSTRALIA",NA,NA
"45",635,"MARTES CANBERRA CONSULADO",4,6,"CONSULADOS","AUSTRALIA",NA,NA
"46",636,"MARTES SYDNEY CONSULADO",19,42,"CONSULADOS","AUSTRALIA",NA,NA
"47",637,"MELBOURNE",221,883,"CONSULADOS","AUSTRALIA",NA,NA
"48",638,"MIERCOLES CANBERRA CONSULADO",3,4,"CONSULADOS","AUSTRALIA",NA,NA
"49",639,"MIERCOLES SYDNEY CONSULADO",25,68,"CONSULADOS","AUSTRALIA",NA,NA
"50",640,"PERTH",53,218,"CONSULADOS","AUSTRALIA",NA,NA
"51",641,"SABADO CANBERRA CONSULADO",14,18,"CONSULADOS","AUSTRALIA",NA,NA
"52",642,"SABADO SYDNEY CONSULADO",62,263,"CONSULADOS","AUSTRALIA",NA,NA
"53",643,"SYDNEY CONSULADO",106,311,"CONSULADOS","AUSTRALIA",NA,NA
"54",644,"VIERNES CANBERRA CONSULADO",3,4,"CONSULADOS","AUSTRALIA",NA,NA
"55",645,"VIERNES SYDNEY CONSULADO",32,83,"CONSULADOS","AUSTRALIA",NA,NA
"56",646,"GRAZ CONSULADO HONORARIO",10,21,"CONSULADOS","AUSTRIA",NA,NA
"57",647,"JUEVES VIENA CONSULADO",14,21,"CONSULADOS","AUSTRIA",NA,NA
"58",648,"LUNES VIENA CONSULADO",4,9,"CONSULADOS","AUSTRIA",NA,NA
"59",649,"MARTES VIENA CONSULADO",8,13,"CONSULADOS","AUSTRIA",NA,NA
"60",650,"MIERCOLES VIENA CONSULADO",9,12,"CONSULADOS","AUSTRIA",NA,NA
"61",651,"SABADO VIENA CONSULADO",22,45,"CONSULADOS","AUSTRIA",NA,NA
"62",652,"VIENA CONSULADO",34,103,"CONSULADOS","AUSTRIA",NA,NA
"63",653,"VIERNES VIENA CONSULADO",19,45,"CONSULADOS","AUSTRIA",NA,NA
"64",1006,"BRUSELAS CONSULADO",98,238,"CONSULADOS","BELGICA",NA,NA
"65",1007,"JUEVES BRUSELAS CONSULADO",20,36,"CONSULADOS","BELGICA",NA,NA
"66",1008,"LUNES BRUSELAS CONSULADO",15,26,"CONSULADOS","BELGICA",NA,NA
"67",1009,"MARTES BRUSELAS CONSULADO",20,40,"CONSULADOS","BELGICA",NA,NA
"68",1010,"MIERCOLES BRUSELAS CONSULADO",29,56,"CONSULADOS","BELGICA",NA,NA
"69",1011,"SABADO BRUSELAS CONSULADO",41,107,"CONSULADOS","BELGICA",NA,NA
"70",1012,"VIERNES BRUSELAS CONSULADO",31,62,"CONSULADOS","BELGICA",NA,NA
"71",1013,"BELMOPAN - CONSULADO HONORARIO",7,18,"CONSULADOS","BELICE",NA,NA
"72",1745,"ALFONSO LOPEZ",84,343,"ANTIOQUIA","BOLIVAR",NA,NA
"73",1755,"CARCEL",7,15,"ANTIOQUIA","BOLIVAR",NA,NA
"74",1761,"COLISEO CUBIERTO",635,1844,"ANTIOQUIA","BOLIVAR",NA,NA
"75",1779,"FARALLONES",98,377,"ANTIOQUIA","BOLIVAR",NA,NA
"76",1789,"I.E.MARIA AUXILIADORA",673,1699,"ANTIOQUIA","BOLIVAR",NA,NA
"77",1790,"I.EDU. SAN JOSE DEL CITARA",598,1879,"ANTIOQUIA","BOLIVAR",NA,NA
"78",1791,"I.EDUCATIVA JOSE MARIA HERRAN",623,1855,"ANTIOQUIA","BOLIVAR",NA,NA
"79",1799,"LA LINDA",44,162,"ANTIOQUIA","BOLIVAR",NA,NA
"80",1859,"JUEVES LA PAZ CONSULADO",2,3,"CONSULADOS","BOLIVIA",NA,NA
"81",1860,"LA PAZ CONSULADO",9,18,"CONSULADOS","BOLIVIA",NA,NA
"82",1861,"LUNES LA PAZ CONSULADO",2,5,"CONSULADOS","BOLIVIA",NA,NA
"83",1862,"MARTES LA PAZ CONSULADO",4,4,"CONSULADOS","BOLIVIA",NA,NA
"84",1863,"MIERCOLES LA PAZ CONSULADO",2,4,"CONSULADOS","BOLIVIA",NA,NA
"85",1864,"SABADO LA PAZ CONSULADO",7,9,"CONSULADOS","BOLIVIA",NA,NA
"86",1865,"SANTA CRUZ DE LA SIERRA CONSUL. HON.",39,113,"CONSULADOS","BOLIVIA",NA,NA
"87",1866,"VIERNES LA PAZ CONSULADO",5,6,"CONSULADOS","BOLIVIA",NA,NA
"88",1868,"BELO HORIZONTE",16,38,"CONSULADOS","BRASIL",NA,NA
"89",1869,"BRASILIA CONSULADO",20,27,"CONSULADOS","BRASIL",NA,NA
"90",1870,"CURUTIBA CONSULADO HONORARIO",20,56,"CONSULADOS","BRASIL",NA,NA
"91",1871,"FLORIANAPOLIS",15,33,"CONSULADOS","BRASIL",NA,NA
"92",1872,"FORTALEZA CONSULADO HONORARIO",7,30,"CONSULADOS","BRASIL",NA,NA
"93",1873,"JUEVES BRASILIA CONSULADO",6,10,"CONSULADOS","BRASIL",NA,NA
"94",1874,"JUEVES MANAOS - CONSULADO",6,11,"CONSULADOS","BRASIL",NA,NA
"95",1875,"JUEVES SAO PAULO CONSULADO",25,42,"CONSULADOS","BRASIL",NA,NA
"96",1876,"JUEVES TABATINGA CONSULADO",2,3,"CONSULADOS","BRASIL",NA,NA
"97",1877,"LUNES BRASILIA CONSULADO",4,6,"CONSULADOS","BRASIL",NA,NA
"98",1878,"LUNES MANAOS - CONSULADO",2,2,"CONSULADOS","BRASIL",NA,NA
"99",1879,"LUNES SAO PAULO CONSULADO",9,12,"CONSULADOS","BRASIL",NA,NA
"100",1880,"LUNES TABATINGA CONSULADO",2,2,"CONSULADOS","BRASIL",NA,NA
"101",1881,"MANAOS - CONSULADO",13,18,"CONSULADOS","BRASIL",NA,NA
"102",1882,"MARTES BRASILIA CONSULADO",6,7,"CONSULADOS","BRASIL",NA,NA
"103",1883,"MARTES MANAOS - CONSULADO",4,4,"CONSULADOS","BRASIL",NA,NA
"104",1884,"MARTES SAO PAULO CONSULADO",17,26,"CONSULADOS","BRASIL",NA,NA
"105",1885,"MIERCOLES BRASILIA CONSULADO",6,7,"CONSULADOS","BRASIL",NA,NA
"106",1886,"MIERCOLES MANAOS - CONSULADO",7,10,"CONSULADOS","BRASIL",NA,NA
"107",1887,"MIERCOLES SAO PAULO CONSULADO",20,40,"CONSULADOS","BRASIL",NA,NA
"108",1888,"MIERCOLES TABATINGA CONSULADO",1,1,"CONSULADOS","BRASIL",NA,NA
"109",1889,"PORTO ALEGRE",8,13,"CONSULADOS","BRASIL",NA,NA
"110",1890,"RECIFE CONSULADO HONORARIO",12,15,"CONSULADOS","BRASIL",NA,NA
"111",1891,"RIO DE JANEIRO",45,136,"CONSULADOS","BRASIL",NA,NA
"112",1892,"SABADO BRASILIA CONSULADO",14,23,"CONSULADOS","BRASIL",NA,NA
"113",1893,"SABADO MANAOS - CONSULADO",4,7,"CONSULADOS","BRASIL",NA,NA
"114",1894,"SABADO SAO PAULO CONSULADO",41,157,"CONSULADOS","BRASIL",NA,NA
"115",1895,"SABADO TABATINGA CONSULADO",4,4,"CONSULADOS","BRASIL",NA,NA
"116",1896,"SAO PAULO CONSULADO",66,148,"CONSULADOS","BRASIL",NA,NA
"117",1897,"TABATINGA CONSULADO",11,13,"CONSULADOS","BRASIL",NA,NA
"118",1898,"VIERNES BRASILIA CONSULADO",6,8,"CONSULADOS","BRASIL",NA,NA
"119",1899,"VIERNES MANAOS - CONSULADO",4,7,"CONSULADOS","BRASIL",NA,NA
"120",1900,"VIERNES SAO PAULO CONSULADO",25,70,"CONSULADOS","BRASIL",NA,NA
"121",1901,"VIERNES TABATINGA CONSULADO",2,3,"CONSULADOS","BRASIL",NA,NA
"122",2536,"CALGARY CONSULADO",97,252,"CONSULADOS","CANADA",NA,NA
"123",2537,"JUEVES CALGARY CONSULADO",20,41,"CONSULADOS","CANADA",NA,NA
"124",2538,"JUEVES MONTREAL CONSULADO",43,148,"CONSULADOS","CANADA",NA,NA
"125",2539,"JUEVES OTAWA CONSULADO",16,28,"CONSULADOS","CANADA",NA,NA
"126",2540,"JUEVES TORONTO CONSULADO",43,112,"CONSULADOS","CANADA",NA,NA
"127",2541,"JUEVES VANCOUVER CONSULADO",14,36,"CONSULADOS","CANADA",NA,NA
"128",2542,"LUNES CALGARY CONSULADO",25,40,"CONSULADOS","CANADA",NA,NA
"129",2543,"LUNES MONTREAL CONSULADO",36,99,"CONSULADOS","CANADA",NA,NA
"130",2544,"LUNES OTAWA CONSULADO",9,11,"CONSULADOS","CANADA",NA,NA
"131",2545,"LUNES TORONTO CONSULADO",30,92,"CONSULADOS","CANADA",NA,NA
"132",2546,"LUNES VANCOUVER CONSULADO",7,17,"CONSULADOS","CANADA",NA,NA
"133",2547,"MARTES CALGARY CONSULADO",19,40,"CONSULADOS","CANADA",NA,NA
"134",2548,"MARTES MONTREAL CONSULADO",39,117,"CONSULADOS","CANADA",NA,NA
"135",2549,"MARTES OTAWA CONSULADO",14,20,"CONSULADOS","CANADA",NA,NA
"136",2550,"MARTES TORONTO CONSULADO",31,64,"CONSULADOS","CANADA",NA,NA
"137",2551,"MARTES VANCOUVER CONSULADO",22,32,"CONSULADOS","CANADA",NA,NA
"138",2552,"MIERCOLES CALGARY CONSULADO",18,39,"CONSULADOS","CANADA",NA,NA
"139",2553,"MIERCOLES MONTREAL CONSULADO",53,195,"CONSULADOS","CANADA",NA,NA
"140",2554,"MIERCOLES OTAWA CONSULADO",19,41,"CONSULADOS","CANADA",NA,NA
"141",2555,"MIERCOLES TORONTO CONSULADO",42,119,"CONSULADOS","CANADA",NA,NA
"142",2556,"MIERCOLES VANCOUVER CONSULADO",15,32,"CONSULADOS","CANADA",NA,NA
"143",2557,"MONTREAL CONSULADO",491,1374,"CONSULADOS","CANADA",NA,NA
"144",2558,"OTAWA CONSULADO",78,199,"CONSULADOS","CANADA",NA,NA
"145",2559,"SABADO CALGARY CONSULADO",64,258,"CONSULADOS","CANADA",NA,NA
"146",2560,"SABADO MONTREAL CONSULADO",65,404,"CONSULADOS","CANADA",NA,NA
"147",2561,"SABADO OTAWA CONSULADO",35,121,"CONSULADOS","CANADA",NA,NA
"148",2562,"SABADO TORONTO CONSULADO",74,415,"CONSULADOS","CANADA",NA,NA
"149",2563,"SABADO VANCOUVER CONSULADO",30,120,"CONSULADOS","CANADA",NA,NA
"150",2564,"TORONTO CONSULADO",439,1140,"CONSULADOS","CANADA",NA,NA
"151",2565,"VANCOUVER CONSULADO",88,251,"CONSULADOS","CANADA",NA,NA
"152",2566,"VIERNES CALGARY CONSULADO",32,99,"CONSULADOS","CANADA",NA,NA
"153",2567,"VIERNES MONTREAL CONSULADO",71,267,"CONSULADOS","CANADA",NA,NA
"154",2568,"VIERNES OTAWA CONSULADO",20,46,"CONSULADOS","CANADA",NA,NA
"155",2569,"VIERNES TORONTO CONSULADO",50,183,"CONSULADOS","CANADA",NA,NA
"156",2570,"VIERNES VANCOUVER CONSULADO",23,51,"CONSULADOS","CANADA",NA,NA
"157",2912,"ANTOFAGASTA CONSULADO",93,226,"CONSULADOS","CHILE",NA,NA
"158",2913,"ARICA CONSULADO HONORARIO",15,27,"CONSULADOS","CHILE",NA,NA
"159",2914,"JUEVES ANTOFAGASTA CONSULADO",18,32,"CONSULADOS","CHILE",NA,NA
"160",2915,"JUEVES SANTIAGO CONSULADO",40,95,"CONSULADOS","CHILE",NA,NA
"161",2916,"LUNES ANTOFAGASTA CONSULADO",8,15,"CONSULADOS","CHILE",NA,NA
"162",2917,"LUNES SANTIAGO CONSULADO",24,46,"CONSULADOS","CHILE",NA,NA
"163",2918,"MARTES ANTOFAGASTA CONSULADO",12,20,"CONSULADOS","CHILE",NA,NA
"164",2919,"MARTES SANTIAGO CONSULADO",30,60,"CONSULADOS","CHILE",NA,NA
"165",2920,"MIERCOLES ANTOFAGASTA CONSULADO",11,16,"CONSULADOS","CHILE",NA,NA
"166",2921,"MIERCOLES SANTIAGO CONSULADO",31,80,"CONSULADOS","CHILE",NA,NA
"167",2922,"SABADO ANTOFAGASTA CONSULADO",21,42,"CONSULADOS","CHILE",NA,NA
"168",2923,"SABADO SANTIAGO CONSULADO",76,293,"CONSULADOS","CHILE",NA,NA
"169",2924,"SANTIAGO CONSULADO",366,969,"CONSULADOS","CHILE",NA,NA
"170",2925,"SANTIAGO EMBAJADA",152,314,"CONSULADOS","CHILE",NA,NA
"171",2926,"VIERNES ANTOFAGASTA CONSULADO",19,36,"CONSULADOS","CHILE",NA,NA
"172",2927,"VIERNES SANTIAGO CONSULADO",52,165,"CONSULADOS","CHILE",NA,NA
"173",2938,"BEIJING - EMBAJADA",11,16,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"174",2939,"GUANGZHOU CONSULADO",5,7,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"175",2940,"HONG KONG - CONSULADO",5,9,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"176",2941,"JUEVES BEIJING - EMBAJADA",4,4,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"177",2942,"JUEVES GUANGZHOU CONSULADO",3,5,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"178",2943,"JUEVES HONG KONG - CONSULADO",3,3,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"179",2944,"JUEVES SHANGHAI CONSULADO",4,6,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"180",2945,"LUNES BEIJING - EMBAJADA",3,3,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"181",2946,"LUNES GUANGZHOU CONSULADO",4,4,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"182",2947,"LUNES HONG KONG - CONSULADO",2,2,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"183",2948,"LUNES SHANGHAI CONSULADO",4,4,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"184",2949,"MARTES BEIJING - EMBAJADA",6,7,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"185",2950,"MARTES GUANGZHOU CONSULADO",5,8,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"186",2951,"MARTES HONG KONG - CONSULADO",4,6,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"187",2952,"MARTES SHANGHAI CONSULADO",5,6,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"188",2953,"MIERCOLES BEIJING - EMBAJADA",5,5,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"189",2954,"MIERCOLES GUANGZHOU CONSULADO",6,7,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"190",2955,"MIERCOLES HONG KONG - CONSULADO",4,4,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"191",2956,"MIERCOLES SHANGHAI CONSULADO",6,6,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"192",2957,"SABADO BEIJING - EMBAJADA",5,9,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"193",2958,"SABADO GUANGZHOU CONSULADO",6,10,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"194",2959,"SABADO HONG KONG - CONSULADO",5,8,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"195",2960,"SABADO SHANGHAI CONSULADO",11,20,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"196",2961,"SHANGHAI CONSULADO",10,20,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"197",2962,"VIERNES BEIJING - EMBAJADA",6,7,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"198",2963,"VIERNES GUANGZHOU CONSULADO",4,5,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"199",2964,"VIERNES HONG KONG - CONSULADO",8,10,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"200",2965,"VIERNES SHANGHAI CONSULADO",5,5,"CONSULADOS","CHINA REPUBLICA POPULAR",NA,NA
"201",3017,"LIMASSOL CONSULADO HONORARIO",12,17,"CONSULADOS","CHIPRE",NA,NA
"202",3289,"JUEVES SEUL - EMBAJADA",5,5,"CONSULADOS","COREA DEL SUR",NA,NA
"203",3290,"LUNES SEUL - EMBAJADA",2,2,"CONSULADOS","COREA DEL SUR",NA,NA
"204",3291,"MARTES SEUL - EMBAJADA",3,5,"CONSULADOS","COREA DEL SUR",NA,NA
"205",3292,"MIERCOLES SEUL - EMBAJADA",4,6,"CONSULADOS","COREA DEL SUR",NA,NA
"206",3293,"SABADO SEUL - EMBAJADA",8,9,"CONSULADOS","COREA DEL SUR",NA,NA
"207",3294,"SEUL - EMBAJADA",7,7,"CONSULADOS","COREA DEL SUR",NA,NA
"208",3295,"VIERNES SEUL - EMBAJADA",4,7,"CONSULADOS","COREA DEL SUR",NA,NA
"209",3327,"JUEVES SAN JOSE - EMBAJADA",30,94,"CONSULADOS","COSTA RICA",NA,NA
"210",3328,"LUNES SAN JOSE - EMBAJADA",20,54,"CONSULADOS","COSTA RICA",NA,NA
"211",3329,"MARTES SAN JOSE - EMBAJADA",21,62,"CONSULADOS","COSTA RICA",NA,NA
"212",3330,"MIERCOLES SAN JOSE - EMBAJADA",23,80,"CONSULADOS","COSTA RICA",NA,NA
"213",3331,"SABADO SAN JOSE - EMBAJADA",49,193,"CONSULADOS","COSTA RICA",NA,NA
"214",3332,"SAN JOSE - EMBAJADA",405,1074,"CONSULADOS","COSTA RICA",NA,NA
"215",3333,"VIERNES SAN JOSE - EMBAJADA",36,105,"CONSULADOS","COSTA RICA",NA,NA
"216",3365,"JUEVES LA HABANA - CONSULADO",1,1,"CONSULADOS","CUBA",NA,NA
"217",3366,"LA HABANA - CONSULADO",16,34,"CONSULADOS","CUBA",NA,NA
"218",3367,"LUNES LA HABANA - CONSULADO",3,7,"CONSULADOS","CUBA",NA,NA
"219",3368,"MARTES LA HABANA - CONSULADO",2,4,"CONSULADOS","CUBA",NA,NA
"220",3369,"MIERCOLES LA HABANA - CONSULADO",4,8,"CONSULADOS","CUBA",NA,NA
"221",3370,"SABADO LA HABANA - CONSULADO",4,10,"CONSULADOS","CUBA",NA,NA
"222",3371,"VIERNES LA HABANA - CONSULADO",10,11,"CONSULADOS","CUBA",NA,NA
"223",3511,"JUEVES WILLEMSTAD CONSULADO",5,12,"CONSULADOS","CURAZAO",NA,NA
"224",3512,"LUNES WILLEMSTAD CONSULADO",6,8,"CONSULADOS","CURAZAO",NA,NA
"225",3513,"MARTES WILLEMSTAD CONSULADO",11,18,"CONSULADOS","CURAZAO",NA,NA
"226",3514,"MIERCOLES WILLEMSTAD CONSULADO",5,9,"CONSULADOS","CURAZAO",NA,NA
"227",3515,"SABADO WILLEMSTAD CONSULADO",15,23,"CONSULADOS","CURAZAO",NA,NA
"228",3516,"VIERNES WILLEMSTAD CONSULADO",10,20,"CONSULADOS","CURAZAO",NA,NA
"229",3517,"WILLEMSTAD CONSULADO",72,174,"CONSULADOS","CURAZAO",NA,NA
"230",3572,"COPENHAGUE",24,55,"CONSULADOS","DINAMARCA",NA,NA
"231",3650,"CUENCA",25,103,"CONSULADOS","ECUADOR",NA,NA
"232",3651,"ESMERALDAS - CONSULADO",35,77,"CONSULADOS","ECUADOR",NA,NA
"233",3652,"GUAYAQUIL - CONSULADO",189,427,"CONSULADOS","ECUADOR",NA,NA
"234",3653,"JUEVES ESMERALDAS - CONSULADO",10,25,"CONSULADOS","ECUADOR",NA,NA
"235",3654,"JUEVES GUAYAQUIL - CONSULADO",23,73,"CONSULADOS","ECUADOR",NA,NA
"236",3655,"JUEVES NUEVA LOJA - CONSULADO",13,29,"CONSULADOS","ECUADOR",NA,NA
"237",3656,"JUEVES QUITO - CONSULADO",38,143,"CONSULADOS","ECUADOR",NA,NA
"238",3657,"JUEVES STO DOMINGOTSACHILAS-CONSULADO",10,34,"CONSULADOS","ECUADOR",NA,NA
"239",3658,"JUEVES TULCAN - CONSULADO",9,29,"CONSULADOS","ECUADOR",NA,NA
"240",3659,"LUNES ESMERALDAS - CONSULADO",12,40,"CONSULADOS","ECUADOR",NA,NA
"241",3660,"LUNES GUAYAQUIL - CONSULADO",15,70,"CONSULADOS","ECUADOR",NA,NA
"242",3661,"LUNES NUEVA LOJA - CONSULADO",12,22,"CONSULADOS","ECUADOR",NA,NA
"243",3662,"LUNES QUITO - CONSULADO",28,79,"CONSULADOS","ECUADOR",NA,NA
"244",3663,"LUNES STO DOMINGOTSACHILAS-CONSULADO",13,49,"CONSULADOS","ECUADOR",NA,NA
"245",3664,"LUNES TULCAN - CONSULADO",2,17,"CONSULADOS","ECUADOR",NA,NA
"246",3665,"MARTES ESMERALDAS - CONSULADO",6,16,"CONSULADOS","ECUADOR",NA,NA
"247",3666,"MARTES GUAYAQUIL - CONSULADO",18,68,"CONSULADOS","ECUADOR",NA,NA
"248",3667,"MARTES NUEVA LOJA - CONSULADO",16,39,"CONSULADOS","ECUADOR",NA,NA
"249",3668,"MARTES QUITO - CONSULADO",28,100,"CONSULADOS","ECUADOR",NA,NA
"250",3669,"MARTES STO DOMINGOTSACHILAS-CONSULADO",12,63,"CONSULADOS","ECUADOR",NA,NA
"251",3670,"MARTES TULCAN - CONSULADO",6,28,"CONSULADOS","ECUADOR",NA,NA
"252",3671,"MIERCOLES ESMERALDAS - CONSULADO",11,41,"CONSULADOS","ECUADOR",NA,NA
"253",3672,"MIERCOLES GUAYAQUIL - CONSULADO",15,72,"CONSULADOS","ECUADOR",NA,NA
"254",3673,"MIERCOLES NUEVA LOJA - CONSULADO",13,28,"CONSULADOS","ECUADOR",NA,NA
"255",3674,"MIERCOLES QUITO - CONSULADO",31,128,"CONSULADOS","ECUADOR",NA,NA
"256",3675,"MIERCOLES STO DOMINGOTSACHILAS-CONSULADO",13,52,"CONSULADOS","ECUADOR",NA,NA
"257",3676,"MIERCOLES TULCAN - CONSULADO",5,17,"CONSULADOS","ECUADOR",NA,NA
"258",3677,"NUEVA LOJA - CONSULADO",129,350,"CONSULADOS","ECUADOR",NA,NA
"259",3678,"QUITO - CONSULADO",439,1037,"CONSULADOS","ECUADOR",NA,NA
"260",3679,"SABADO ESMERALDAS - CONSULADO",9,23,"CONSULADOS","ECUADOR",NA,NA
"261",3680,"SABADO GUAYAQUIL - CONSULADO",27,97,"CONSULADOS","ECUADOR",NA,NA
"262",3681,"SABADO NUEVA LOJA - CONSULADO",16,53,"CONSULADOS","ECUADOR",NA,NA
"263",3682,"SABADO QUITO - CONSULADO",73,294,"CONSULADOS","ECUADOR",NA,NA
"264",3683,"SABADO STO DOMINGOTSACHILAS-CONSULADO",13,54,"CONSULADOS","ECUADOR",NA,NA
"265",3684,"SABADO TULCAN - CONSULADO",6,37,"CONSULADOS","ECUADOR",NA,NA
"266",3685,"STO DOMINGOTSACHILAS-CONSULADO",80,235,"CONSULADOS","ECUADOR",NA,NA
"267",3686,"TULCAN - CONSULADO",43,173,"CONSULADOS","ECUADOR",NA,NA
"268",3687,"VIERNES ESMERALDAS - CONSULADO",9,46,"CONSULADOS","ECUADOR",NA,NA
"269",3688,"VIERNES GUAYAQUIL - CONSULADO",26,95,"CONSULADOS","ECUADOR",NA,NA
"270",3689,"VIERNES NUEVA LOJA - CONSULADO",19,39,"CONSULADOS","ECUADOR",NA,NA
"271",3690,"VIERNES QUITO - CONSULADO",44,161,"CONSULADOS","ECUADOR",NA,NA
